validator_address,validator_index,state,activated_at,activated_epoch,delegated_at,delegated_block,exited_at,exited_epoch,deposit_tx_sender,execution_fee_recipient,withdrawal_credentials,effective_balance,balance,consensus_rewards,execution_rewards,rewards,claimable_execution_rewards,claimable_consensus_rewards,gross_apy,is_kiln,updated_at,eigenlayer,estimated_next_skimming_slot,estimated_next_skimming_at,activation_eligibility_epoch,activation_eligibility_at
0x881503214874259b00dbe8e2988e44a09c5cf6ba6cfbd09a010929f42b66f79cccd6f55aedff2bfc438708842aa2891b,1594865,active_ongoing,2024-02-12T07:05:36Z,30779,2024-02-06T15:59:48Z,889479,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32055018686000000000,244240844000000000,1406182558028090,245647026558028090,,,1.7835867,False,2024-07-18T08:53:25Z,,2047615,2024-07-08T21:23:00Z,29672.0,2024-02-07T09:00:48Z
0x88203e52f8e6c60d4da59318ae6a6a5ceaff64b1b4f25bc8fc00de4758e727ac994160a4d00d9cf8a5b0127dff2166db,1596283,active_ongoing,2024-02-15T22:27:12Z,31598,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005187267000000000,262137589000000000,48292080640831228,310429669640831228,,,2.3074234,False,2024-07-18T08:53:27Z,,2047646,2024-07-08T21:29:12Z,31589.0,2024-02-15T21:29:36Z
0x882f88501cf820047f538134e3008cc6f5840778f71493ed9d57ab797114b329b58ef80f248e393359024d37fa0e7469,1596313,active_ongoing,2024-02-15T22:52:48Z,31602,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005196518000000000,244997676000000000,5834457176967387,250832133176967387,,,1.8646511,False,2024-07-18T08:53:27Z,,2047648,2024-07-08T21:29:36Z,31589.0,2024-02-15T21:29:36Z
0x8853592769f3ec74c1e2f3a7a684dfeb3a6a2b681a9719abd6985066d5059bc7ac3f57b331431a306446d402137c8a07,1594943,active_ongoing,2024-02-12T08:09:36Z,30789,2024-02-06T16:06:24Z,889509,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005243592000000000,247735279000000000,2790689656918010,250525968656918010,,,1.8195263,False,2024-07-18T08:53:27Z,,2047619,2024-07-08T21:23:48Z,29672.0,2024-02-07T09:00:48Z
0x885915d39246747b0218d7e173ed99120b090f72b7061c69ad210cfc4f6436481892361163630f9854256c150adc4e05,1596307,active_ongoing,2024-02-15T22:46:24Z,31601,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005226630000000000,190508776000000000,0,190508776000000000,,,1.4161747,False,2024-07-18T08:53:25Z,,2047648,2024-07-08T21:29:36Z,31589.0,2024-02-15T21:29:36Z
0x8885847299f4fe0deffbe6dfd6b7cc820e4d4e8f6fe3e4c8713cf878b59c6151fd6c2a5555fe0dea07fe3a7717aba73d,1596299,active_ongoing,2024-02-15T22:40:00Z,31600,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005190904000000000,238649169000000000,14670183094905020,253319352094905020,,,1.8830316,False,2024-07-18T08:53:27Z,,2047647,2024-07-08T21:29:24Z,31589.0,2024-02-15T21:29:36Z
0x88b275b22639a56a4d7647c9843ce0497781bad80255b4d3944de8775c2bd66af68bbd4ca82467f8d920790d97cc7cdf,1596334,active_ongoing,2024-02-15T23:05:36Z,31604,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005185536000000000,241404693000000000,9519321379384386,250924014379384386,,,1.8654422,False,2024-07-18T08:53:27Z,,2047649,2024-07-08T21:29:48Z,31589.0,2024-02-15T21:29:36Z
0x88d147d99a5c6231807324503fde47cfeebe474a99b7b5f5685c4faccc7c33517e1648cbdfd8330a45034c735c074f85,1595815,active_ongoing,2024-02-12T19:47:12Z,30898,2024-02-10T13:23:48Z,915648,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005254815000000000,280077846000000000,3514924122703285,283592770122703285,,,2.066058,False,2024-07-18T08:53:27Z,,2047632,2024-07-08T21:26:24Z,30502.0,2024-02-11T01:32:48Z
0x891b099f7b3476375caac0fd96a85ce257bcb00c815274cf4fef8d0736de5563a86efd862ec97901437303fbfc3a8154,1594908,active_ongoing,2024-02-12T07:44:00Z,30785,2024-02-06T16:03:00Z,889494,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005267254000000000,248016095000000000,5237457085587995,253253552085587995,,,1.8391281,False,2024-07-18T08:53:27Z,,2047617,2024-07-08T21:23:24Z,29672.0,2024-02-07T09:00:48Z
0x8929192a3f70c19874c7a6b08910b132af41b70f729632fc17d94be3033cfa347779dddf09a7d01cc6e4b767256c444d,1596329,active_ongoing,2024-02-15T23:05:36Z,31604,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005221414000000000,375895764000000000,1155384133638000,377051148133638000,,,2.803108,False,2024-07-18T08:53:25Z,,2047649,2024-07-08T21:29:48Z,31589.0,2024-02-15T21:29:36Z
0x892ceb28d552ca979677a18af6f3a3598b05bf9cf599fc3686833d6039bd3ecb23a703018a90abe573562d611de8c486,1594920,active_ongoing,2024-02-12T07:50:24Z,30786,2024-02-06T16:04:12Z,889499,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005187634000000000,194715353000000000,0,194715353000000000,,,1.4140636,False,2024-07-18T08:53:25Z,,2047618,2024-07-08T21:23:36Z,29672.0,2024-02-07T09:00:48Z
0x893235a09751ede3c5f7836e6e20ffc08cb3b7ed5b07a5c922ef17429eecd9e114bf557b15cb1e2cab25a808c6493b17,1595796,active_ongoing,2024-02-12T19:28:00Z,30895,2024-02-10T13:22:12Z,915640,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005209190000000000,194354138000000000,0,194354138000000000,,,1.4158072,False,2024-07-18T08:53:25Z,,2047630,2024-07-08T21:26:00Z,30502.0,2024-02-11T01:32:48Z
0x895d8e7ce4da0b0d8cd7cd6c5d834af774d5d9777dd74638572a5ea97aca78e02f2900b2bbbee9dbc1daef782eaf8ba3,1595773,active_ongoing,2024-02-12T19:08:48Z,30892,2024-02-10T13:19:36Z,915629,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32055730897000000000,244512701000000000,3537153844887873,248049854844887873,,,1.8068093,False,2024-07-18T08:53:25Z,,2047629,2024-07-08T21:25:48Z,30502.0,2024-02-11T01:32:48Z
0x8987fbd20d5eda702b78564a7cd0c1f9c705e10b6e19c3df247bddc845d9b5d79bae85b9be5de413d127f8745d690894,1596349,active_ongoing,2024-02-15T23:18:24Z,31606,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005207802000000000,190618916000000000,0,190618916000000000,,,1.4171987,False,2024-07-18T08:53:25Z,,2047650,2024-07-08T21:30:00Z,31589.0,2024-02-15T21:29:36Z
0x899b917455eec209d1c0743a5946b3b3b28729bb0333e985afc417b99a37e666501c6752b9e860e79dfe8cecdd15d47c,1595757,active_ongoing,2024-02-12T18:56:00Z,30890,2024-02-10T13:16:48Z,915616,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005180716000000000,381005529000000000,0,381005529000000000,,,2.7751086,False,2024-07-18T08:53:25Z,,2047628,2024-07-08T21:25:36Z,30502.0,2024-02-11T01:32:48Z
0x899fda3dd1ef11643afc194476147fbc499d72449a5342f95b96522e9dbba4a26fe0a92e3343a358b1d0120c3925bc05,1595787,active_ongoing,2024-02-12T19:21:36Z,30894,2024-02-10T13:21:24Z,915637,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005265745000000000,193734339000000000,0,193734339000000000,,,1.4112521,False,2024-07-18T08:53:25Z,,2047630,2024-07-08T21:26:00Z,30502.0,2024-02-11T01:32:48Z
0x89b1e0201d27996fc4549460dbe18c9b1683d736c81b19d5b038eef685c75854ba01080e130a243c8e32ce404ae728c2,1595817,active_ongoing,2024-02-12T19:47:12Z,30898,2024-02-10T13:24:12Z,915650,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005220264000000000,27820280000000000,0,27820280000000000,,,0.20267902,False,2024-07-18T08:53:27Z,,2047632,2024-07-08T21:26:24Z,30502.0,2024-02-11T01:32:48Z
0x89ca2f877c826b2532e899adcdf9d250ec4119bb7e269b466b4095352549db3616f7933acca23e2f671e644dbf4e5310,1595782,active_ongoing,2024-02-12T19:15:12Z,30893,2024-02-10T13:20:36Z,915633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005235234000000000,194143522000000000,0,194143522000000000,,,1.4141927,False,2024-07-18T08:53:25Z,,2047630,2024-07-08T21:26:00Z,30502.0,2024-02-11T01:32:48Z
0x8a161772f6850fe958a88213e51e32ccead074fe5a7ef8616e36f03ad9e626330233a8d96905baebb52b45141063c4c8,1594884,active_ongoing,2024-02-12T07:24:48Z,30782,2024-02-06T16:01:12Z,889486,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005220728000000000,194158495000000000,0,194158495000000000,,,1.4098599,False,2024-07-18T08:53:26Z,,2047616,2024-07-08T21:23:12Z,29672.0,2024-02-07T09:00:48Z
0x8a444b8b89a9deec71dda0f34dc07bbfac71d548034e42805bfc61a4c5470e3260eecd8548ff91e8fbd2f7ddfd01e448,1595777,active_ongoing,2024-02-12T19:15:12Z,30893,2024-02-10T13:20:00Z,915631,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005230053000000000,245318033000000000,6110348117871116,251428381117871116,,,1.8314707,False,2024-07-18T08:53:27Z,,2047629,2024-07-08T21:25:48Z,30502.0,2024-02-11T01:32:48Z
0x8a4c57a8671cbb318f1b3beafb673f44faf90e157d4129d23fd39a25f85fbf980c26363bfa928f5772d728a0c367b896,1596295,active_ongoing,2024-02-15T22:40:00Z,31600,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005203262000000000,222828955000000000,22811366858559641,245640321858559641,,,1.82595,False,2024-07-18T08:53:25Z,,2047647,2024-07-08T21:29:24Z,31589.0,2024-02-15T21:29:36Z
0x8a4ec83245e7814b834c52f834345f8b2938fd43245b72bdc77a0668bb66d5691b297228ce2a05a002e449b2aa25cc3c,1594868,active_ongoing,2024-02-12T07:12:00Z,30780,2024-02-06T16:00:00Z,889480,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005223669000000000,194457737000000000,0,194457737000000000,,,1.411953,False,2024-07-18T08:53:27Z,,2047615,2024-07-08T21:23:00Z,29672.0,2024-02-07T09:00:48Z
0x8a64a53fee7214e1627940b97c261ead374908a2dcdd9df6ed0611c7bad065aede593502a35b4b30829440b9276f1030,1596286,active_ongoing,2024-02-15T22:27:12Z,31598,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005223040000000000,190552945000000000,0,190552945000000000,,,1.4163799,False,2024-07-18T08:53:25Z,,2047646,2024-07-08T21:29:12Z,31589.0,2024-02-15T21:29:36Z
0x8a69a773f546c22e91446429c42460ee969587d84810ccdf2d376d3d887b37486e4cb9729eed859ee8ced14425207ec2,1596333,active_ongoing,2024-02-15T23:05:36Z,31604,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005206504000000000,241402693000000000,5208262064359251,246610955064359251,,,1.8333776,False,2024-07-18T08:53:25Z,,2047649,2024-07-08T21:29:48Z,31589.0,2024-02-15T21:29:36Z
0x8a7886c68187e7dc53817182d5049371d5905228d6a08311d65b5c0652525efe47d08ee5a170c5c62f6089d882d6b2ba,1594874,active_ongoing,2024-02-12T07:12:00Z,30780,2024-02-06T16:00:24Z,889482,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005210102000000000,195071436000000000,0,195071436000000000,,,1.416409,False,2024-07-18T08:53:25Z,,2047615,2024-07-08T21:23:00Z,29672.0,2024-02-07T09:00:48Z
0x8ab51a77279678082c10a0b27020757fac9463e9d8993574b907893ad226265b5895ac550568a0c26977e0c4668c3012,1596338,active_ongoing,2024-02-15T23:12:00Z,31605,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005225772000000000,190346464000000000,0,190346464000000000,,,1.415132,False,2024-07-18T08:53:26Z,,2047649,2024-07-08T21:29:48Z,31589.0,2024-02-15T21:29:36Z
0x8acb868a16cd6975150c118fe43edd44db2c1d4e27a95d0768c4f2b13644d5f0451bd5957889463af833ffa6019ad1ca,1596279,active_ongoing,2024-02-15T22:27:12Z,31598,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005190653000000000,524085080000000000,24709455372849745,548794535372849745,,,4.0791893,False,2024-07-18T08:53:26Z,,2047646,2024-07-08T21:29:12Z,31589.0,2024-02-15T21:29:36Z
0x8ad566ed5189f9e8eba0214fbba744014e870f8de30ad370d9a3273e45c77f1f3092936722b5e2397005581ef8deb39b,1594939,active_ongoing,2024-02-12T08:03:12Z,30788,2024-02-06T16:06:00Z,889507,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005220600000000000,194853544000000000,0,194853544000000000,,,1.4151472,False,2024-07-18T08:53:25Z,,2047619,2024-07-08T21:23:48Z,29672.0,2024-02-07T09:00:48Z
0x8b1c2e098f76cb72b2de3678ac7b2a1b8309d07bf6acbf478b2d7b2b072cbdf14f0cbb09eb88a0fd45340aa9613a5731,1595761,active_ongoing,2024-02-12T19:02:24Z,30891,2024-02-10T13:17:12Z,915618,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005192553000000000,194106378000000000,0,194106378000000000,,,1.4138418,False,2024-07-18T08:53:25Z,,2047628,2024-07-08T21:25:36Z,30502.0,2024-02-11T01:32:48Z
0x8b4db6fef206d471a566730094b95cd995d50e7b3b0d5a9bb7347d22405dd9737cfa8b24be4df2000862407cb24e2aeb,1596324,active_ongoing,2024-02-15T22:59:12Z,31603,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005273661000000000,190349856000000000,0,190349856000000000,,,1.4150752,False,2024-07-18T08:53:27Z,,2047649,2024-07-08T21:29:48Z,31589.0,2024-02-15T21:29:36Z
0x8b86a4122b8c7106834db12e49d5d70162b341931ff5605d7b74d56cb9958d6c4d893f0b9a5ff00bc3f208dc0721dba6,1596273,active_ongoing,2024-02-15T22:20:48Z,31597,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005200370000000000,306398877000000000,19507370413444140,325906247413444140,,,2.4223907,False,2024-07-18T08:53:26Z,,2047645,2024-07-08T21:29:00Z,31589.0,2024-02-15T21:29:36Z
0x8bdd2c1ec0ba2d878ffc989b136e3e9b4e389f23f7e2666b15894cd925e5c85355e5ae973d1f0f714f595fd136ff5ee2,1594900,active_ongoing,2024-02-12T07:37:36Z,30784,2024-02-06T16:03:00Z,889494,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005226744000000000,194591067000000000,0,194591067000000000,,,1.4130809,False,2024-07-18T08:53:25Z,,2047617,2024-07-08T21:23:24Z,29672.0,2024-02-07T09:00:48Z
0x8c21a1c2f80b59f3a4eb5cb1be92e006d407042f13d61af7cabd251bb70fed43c83ec9a0a702bf3f2cab035a0156fb14,1594855,active_ongoing,2024-02-12T06:59:12Z,30778,2024-02-06T15:59:00Z,889475,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005229843000000000,374003677000000000,857636099619846,374861313099619846,,,2.721705,False,2024-07-18T08:53:25Z,,2047614,2024-07-08T21:22:48Z,29672.0,2024-02-07T09:00:48Z
0x8c7e7dd36ef26577903025f4eae80e7f0d4ad5d545d85b079c887033c3cac9e15f871ffd28e8bffaa717cf2cb6a4ebcf,1596276,active_ongoing,2024-02-15T22:20:48Z,31597,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005211340000000000,24512685000000000,0,24512685000000000,,,0.1821975,False,2024-07-18T08:53:27Z,,2047646,2024-07-08T21:29:12Z,31589.0,2024-02-15T21:29:36Z
0x8c97e54d850214795597f9b72ae7f6ad5250cd113c2a234d863189f34d50723afd4720a9653732b8ec2913cd8ee0903b,1595820,active_ongoing,2024-02-12T19:47:12Z,30898,2024-02-10T13:24:24Z,915651,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005234336000000000,194475142000000000,0,194475142000000000,,,1.4168093,False,2024-07-18T08:53:25Z,,2047632,2024-07-08T21:26:24Z,30502.0,2024-02-11T01:32:48Z
0x8cafa1b33bbc26c77ede8a217b9cf07eb074b83f2cf48af70de62114b6f4306207eef6a18661311d06420edec7252204,1596344,active_ongoing,2024-02-15T23:18:24Z,31606,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005214892000000000,190916069000000000,0,190916069000000000,,,1.4194078,False,2024-07-18T08:53:26Z,,2047650,2024-07-08T21:30:00Z,31589.0,2024-02-15T21:29:36Z
0x8cc11c053c8b26ced5920d05fd0b767c8914f0cb5a9b1fb361b9b026b0535ffe10a6b30bad074be15cbde5f26b6d22f6,1594945,active_ongoing,2024-02-12T08:09:36Z,30789,2024-02-06T16:06:24Z,889509,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005271100000000000,246867293000000000,4503842664590594,251371135664590594,,,1.8256646,False,2024-07-18T08:53:26Z,,2047620,2024-07-08T21:24:00Z,29672.0,2024-02-07T09:00:48Z
0x8cd8c5029245c439c3863270ffc40a428089724a8ec803c11e37c28bf7c8901c109efdbbe8e92412360c4babd9174b19,1594927,active_ongoing,2024-02-12T07:56:48Z,30787,2024-02-06T16:05:00Z,889503,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005207703000000000,194621770000000000,0,194621770000000000,,,1.4134239,False,2024-07-18T08:53:27Z,,2047618,2024-07-08T21:23:36Z,29672.0,2024-02-07T09:00:48Z
0x8d0b975a327c820bc04c9ced805cb551fe8d672cd1e80e1de14db0de87bf0851518f99c1cd6024c2b57df386f6a95552,1595800,active_ongoing,2024-02-12T19:34:24Z,30896,2024-02-10T13:22:36Z,915642,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005248415000000000,484152903000000000,25165332389064847,509318235389064847,,,3.7103245,False,2024-07-18T08:53:26Z,,2047631,2024-07-08T21:26:12Z,30502.0,2024-02-11T01:32:48Z
0x8d1a172a9535bde0a60d2627a13afea0ed8b2a1638655c832f2a5f112377dcd2f1e3edab3c303c1bf5f0cc179d1b16ec,1596290,active_ongoing,2024-02-15T22:33:36Z,31599,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005235132000000000,190559262000000000,0,190559262000000000,,,1.4164679,False,2024-07-18T08:53:26Z,,2047646,2024-07-08T21:29:12Z,31589.0,2024-02-15T21:29:36Z
0x8d1bbc078c27abbfab0c66d9f1798305ed6a82e1229391eb86d0e583e61a0120a2a8820250aa7ef17c5598f68995ec5d,1594851,active_ongoing,2024-02-12T06:52:48Z,30777,2024-02-06T15:59:00Z,889475,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005212739000000000,381909595000000000,0,381909595000000000,,,2.7728012,False,2024-07-18T08:53:25Z,,2047614,2024-07-08T21:22:48Z,29672.0,2024-02-07T09:00:48Z
0x8d21254af1ae1b63edbb1956651933e4853423a1b8a4af2314e7d08bd7ea566a926457a88b7156aa18920b6cc39b9605,1595766,active_ongoing,2024-02-12T19:02:24Z,30891,2024-02-10T13:17:48Z,915621,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005249445000000000,286301061000000000,5408504564934232,291709565564934232,,,2.124769,False,2024-07-18T08:53:27Z,,2047629,2024-07-08T21:25:48Z,30502.0,2024-02-11T01:32:48Z
0x8d33f8e625daabbc135eb701c6f1f2e86809766443a0f19292abd3505430cba8cd63b35713df8979b5ee35bc6571390b,1595769,active_ongoing,2024-02-12T19:08:48Z,30892,2024-02-10T13:18:00Z,915622,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005231858000000000,194121554000000000,0,194121554000000000,,,1.4139925,False,2024-07-18T08:53:27Z,,2047629,2024-07-08T21:25:48Z,30502.0,2024-02-11T01:32:48Z
0x8d51cc5c3f97564bcc1d757b5e93d347631afa92654194595efb427a3684d29df634770f2be0bed2c9be1940b08de220,1594931,active_ongoing,2024-02-12T07:56:48Z,30787,2024-02-06T16:05:24Z,889504,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005197936000000000,194519265000000000,0,194519265000000000,,,1.4126794,False,2024-07-18T08:53:25Z,,2047619,2024-07-08T21:23:48Z,29672.0,2024-02-07T09:00:48Z
0x8d5a8b886db28602c6e5894749495e30bf276622fd84245c20bcb5a64f00503ce2f33edcc1a221d5c06b0a01a2525826,1596270,active_ongoing,2024-02-15T22:14:24Z,31596,2024-02-15T08:52:24Z,948633,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005259905000000000,190728746000000000,0,190728746000000000,,,1.4176044,False,2024-07-18T08:53:25Z,,2047645,2024-07-08T21:29:00Z,31589.0,2024-02-15T21:29:36Z
0x8d6f5659c23d3a9c49b4aad09c0cf59cce85ab7a0fb9bacce57ab3f6b93d568ff26d98a23141d07b72789af513659c5c,1594862,active_ongoing,2024-02-12T07:05:36Z,30779,2024-02-06T15:59:36Z,889478,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005204379000000000,245772222000000000,4263038820303914,250035260820303914,,,1.8154486,False,2024-07-18T08:53:25Z,,2047614,2024-07-08T21:22:48Z,29672.0,2024-02-07T09:00:48Z
0x8d7ea2c8d93dd769473cce7fa28b513dc41dfbf404a4804d32f5a66d331fb88eeccd0a89b8c657a94e905e126f9978a9,1595778,active_ongoing,2024-02-12T19:15:12Z,30893,2024-02-10T13:20:00Z,915631,,,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,0x195104dD1d3648141f42B85Fa4Fef6F9879825aa,010000000000000000000000195104dd1d3648141f42b85fa4fef6f9879825aa,32000000000000000000,32005227265000000000,261338359000000000,12134465208355774,273472824208355774,,,1.9920483,False,2024-07-18T08:53:27Z,,2047629,2024-07-08T21:25:48Z,30502.0,2024-02-11T01:32:48Z
