validator_address,validator_index,state,activated_at,activated_epoch,delegated_at,delegated_block,exited_at,exited_epoch,deposit_tx_sender,execution_fee_recipient,withdrawal_credentials,effective_balance,balance,consensus_rewards,execution_rewards,rewards,claimable_execution_rewards,claimable_consensus_rewards,gross_apy,is_kiln,updated_at,eigenlayer,estimated_next_skimming_slot,estimated_next_skimming_at,activation_eligibility_epoch,activation_eligibility_at
0x800125a4c5a187c4b40758e4fc90ece62d21ef7e31350b859d3bf14f84430f044fe09f0dc12fcdeb3db2727044b7df8e,838569,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32005948405000000000,396642106000000000,0,396642106000000000,,,1.544406,False,2024-07-17T10:13:27Z,,2037491.0,2024-07-07T11:38:12Z,,
0x8001279ef457e072d7b8dfdf0dd352bc60bd43f15ee27e99cf25f1066ef64924dde9a82a81e75dbad5ad48b4f8ef2c39,765017,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x65Fdc9a172746d54a5B05e6Ac5130b991abAF079,0050c35cb76d7f690df3a6698e3a9ab6ea764caaf2fd5c87df8cdd36876fa00d,32000000000000000000,32478856027000000000,478856027000000000,3288692524161763,482144719524161763,,,1.8773277,False,2024-07-17T10:13:28Z,,,,,
0x800127fa8ad2db5b8aa0a85191f6f9bca1ef13ece6e9dd652b288fc0f19935a72ebc64b21ab20c5249cfced56ab200ab,1426757,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,0100000000000000000000002b1d879b5e102e60166202de79537b48e2f18a42,32000000000000000000,32004871551000000000,399432564000000000,0,399432564000000000,,,1.5552713,False,2024-07-17T10:13:28Z,,2041862.0,2024-07-08T02:12:24Z,,
0x80012a6b12917792330f0333e9c4d8a0a71e72759b25571a40d33e69b130ee061f7fa82d649950cd62ea2f277cf7fc83,801783,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32006490840000000000,355368537000000000,0,355368537000000000,,,1.383699,False,2024-07-17T10:13:27Z,,2035192.0,2024-07-07T03:58:24Z,,
0x80012eb90120f9964bdd25f4b0c5b2f1e6fff59bba56a8ac1c910fa4c66f49947f1d0f4dcb0b31fef419149057f5402f,1034133,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xc473D412dc52E349862209924c8981b2EE420768,006d51e700a89ecb567583c4a919e3251dbe1ff6f94c53c84a2793734ddeb470,32000000000000000000,32435848633000000000,435848633000000000,10798403987071420,446647036987071420,,,1.7391104,False,2024-07-17T10:13:27Z,,,,,
0x800133b9c461dd59b7cb026c09326720328a7ebb288d95ec55c9fa7c851a35ce105d621306cb2d735f99c3dda61182ab,374332,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,01000000000000000000000073b2e0e54510239e22cc936f0b4a6de1acf0abde,32000000000000000000,32000160700000000000,357710734000000000,0,357710734000000000,,,1.3928188,False,2024-07-17T10:13:26Z,,2030575.0,2024-07-06T12:35:00Z,,
0x80013452fd485888aa0cf2dde2cb5ab6e7328c3aeb28d21574d2aa9aa894bc3ed339f2c1441f2c0b1826b233d58a77fb,1727059,active_ongoing,2024-06-12T21:10:24Z,58136.0,2024-06-11T21:25:12Z,1717244.0,,,0xC30cF5fF26e5423551dC38b3a7eA51fF5e7E0c8B,,006b040e748dd01a21acb9f383f5e2cf6999a27e16d9268eca275a9e91494a54,32000000000000000000,32048453209000000000,48453209000000000,0,48453209000000000,,,1.599214,False,2024-07-17T10:13:26Z,,,,58086.0,2024-06-12T15:50:24Z
0x800134d9f18161371bd3e7917769a36a02bf6a24f590bdb18e60d50e361495de1eeb15ed4f6f05a64b78abd808115758,816959,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x670B24610DF99b1685aEAC0dfD5307B92e0cF4d7,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32006250895000000000,413544649000000000,1399398250294425,414944047250294425,,,1.6156683,False,2024-07-17T10:13:29Z,,2036141.0,2024-07-07T07:08:12Z,,
0x800136d24e73f293d5bd614c439001acdfc20fa218a1fb5260496e4120e1f1ba95c31c6ce1867100b32b3e1484766635,372680,exited_slashed,2023-09-28T12:00:00Z,,,,2024-06-13T17:52:00Z,58330.0,,0xe7cf7C3BA875Dd3884Ed6a9082d342cb4FBb1f1b,01000000000000000000000073b2e0e54510239e22cc936f0b4a6de1acf0abde,29000000000000000000,29961074128000000000,-1605750269000000000,15614074993720127,-1590136194006279873,,,-6.191516,False,2024-07-17T10:13:27Z,,,,,
0x800139cfb76b5e9a0a6c51d69f2b6ab56cda5006d9221b7101ec4591c75a017d352bf711f7858d89a18f606b14308d94,1065480,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00596305d26e5d60da06b13f01921215ae3fb3e289e4725c4d903a024f18bf00,32000000000000000000,32388637217000000000,388637217000000000,0,388637217000000000,,,1.5132374,False,2024-07-17T10:13:26Z,,,,,
0x800141a0c0792d74b6b9318b15a2d550604442904cd85c8fa126317f66ecc297118069bbdd3658edd77b21cac13e40b4,1291659,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00000000000000000000000052730f347def6ba09adff62eac60d5fee8205bc4,32000000000000000000,32426126664000000000,426126664000000000,0,426126664000000000,,,1.6592101,False,2024-07-17T10:13:28Z,,,,,
0x8001424cbbbac8090d5e7f083ee1e1390d2fe4a0653fa2d7c867c0d41c25726fca3a3fe7fe43880372ccf5e3a0df7f7e,994361,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x455E5AA18469bC6ccEF49594645666C587A3a71B,009ce9e9a09aa30afb6d1dfc7724ef85af77a4df6cd422c9a6c96550745c90de,32000000000000000000,32534920103000000000,534920103000000000,15857415011173048,550777518011173048,,,2.1445634,False,2024-07-17T10:13:29Z,,,,,
0x80014430f4ecb936fa3f457e16d6b09bb860bce630d10c0b0392a9d3a7ae1e1cad892f8e01f61ae6a798faea72134045,1712310,active_ongoing,2024-05-20T15:56:48Z,52912.0,2024-05-24T18:01:12Z,1604426.0,,,0x2b30e2eDe54A12bc20FEb4de21d3c4DF4BE5a764,0x36EF8622f95CE6b6ACbf58DfF71a4781eB66Ea6E,0100000000000000000000006ccd756204e7fb620091e68399ca11baa08464e8,32000000000000000000,32002838903000000000,125078007000000000,8307981039373586,133385988039373586,,,2.633305,False,2024-07-17T10:13:28Z,,2017933.0,2024-07-04T18:26:36Z,52906.0,2024-05-20T15:18:24Z
0x8001463508775eb93ddd4b805185aa7ab882302e2bd08116ac2e7701914cb048a3a7b04c9e13c2227c2911f7fba6b4cb,1738746,active_ongoing,2024-07-05T06:08:00Z,63170.0,2024-07-03T10:32:24Z,1855781.0,,,0xd8488F07d95E92000fAc38145a421eAA7c3534a1,,00e1f69fd72b282b43b4af5ec3618cfb08dbe9e816d08db19f49a19cf4236068,32000000000000000000,32015038272000000000,15038272000000000,0,15038272000000000,,,1.407661,False,2024-07-17T10:13:28Z,,,,62891.0,2024-07-04T00:22:24Z
0x800147b8eafc9f95327a5c4b0187d236e58890dcdf0b83fbddfed8db8b94d9a7d347231eb83df92cb15b0b975e7d9ed5,386605,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x0000000000000000000000000000000000011111,01000000000000000000000073b2e0e54510239e22cc936f0b4a6de1acf0abde,32000000000000000000,32000015012000000000,474994506000000000,6278460272826312,481272966272826312,,,1.8739333,False,2024-07-17T10:13:29Z,,2031151.0,2024-07-06T14:30:12Z,,
0x800148997cb59a7414a46099392a4d7f267e142beee28a2e614961e6dcf4ae68fde4b42cae1a158f4b3340035b2df7f3,1248681,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x32FdfD2eA08d916B8f4e73d057E99bc3358b2F4D,00000000000000000000000052730f347def6ba09adff62eac60d5fee8205bc4,32000000000000000000,32482103058000000000,482103058000000000,3276746767931944,485379804767931944,,,1.8899242,False,2024-07-17T10:13:27Z,,,,,
0x800149440fbd6cc7bea50d60a4f5196def5ee9f53882213a55723bc7cc4ddd455be4eafbbffb982c5b46c4b59a8e82c8,1693259,active_ongoing,2024-05-02T12:12:48Z,48827.0,2024-04-23T16:43:00Z,1404689.0,,,0xe875BC0B9ab1D816452fF0e18d0570F609142429,0xe875BC0B9ab1D816452fF0e18d0570F609142429,003b104b158eb491b6adc5eee93502fd92ad53c42d56ab255b60734ae7e92dda,32000000000000000000,32186511550000000000,186511550000000000,4528589377026726,191040139377026726,,,2.8697352,False,2024-07-17T10:13:26Z,,,,47013.0,2024-04-24T10:43:12Z
0x80014a2b64074d1ae45f404875837517e520186fec15e374fc41d731c7cc43cb82d811a9cb8820f54b50a70778f874fa,1346677,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xEA28d002042fd9898D0Db016be9758eeAFE35C1E,010000000000000000000000ea28d002042fd9898d0db016be9758eeafe35c1e,32000000000000000000,32005382647000000000,485625277000000000,100632000,485625277100632000,,,1.89088,False,2024-07-17T10:13:28Z,,2040356.0,2024-07-07T21:11:12Z,,
0x80014d802df8c82a883391760addfce537e8591a2063734ac79de22f8fad9afc853e8a79723adfb84a820fb25913f140,227734,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00596810c4ad1c626b001b93034b091fd6ccaf794d7af535c029ba32078f862a,32000000000000000000,32420781010000000000,420781010000000000,0,420781010000000000,,,1.6383957,False,2024-07-17T10:13:26Z,,,,,
0x80014d8aceb5d53b8040b2c31459e5596732a4e391ff25a1e674c70a6173fb0a09730d0f853ade05cf65de47190a883b,367385,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xe7cf7C3BA875Dd3884Ed6a9082d342cb4FBb1f1b,01000000000000000000000073b2e0e54510239e22cc936f0b4a6de1acf0abde,32000000000000000000,32000246275000000000,470276480000000000,0,470276480000000000,,,1.8311163,False,2024-07-17T10:13:26Z,,2030372.0,2024-07-06T11:54:24Z,,
0x80014decf5880b58ad1eca73292ed4b3d24a202820a9d41f9d407441b64d080cc3f8dfe2945e9fbd06052c6ec52066a4,1588,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x0e5dDA855EB1De2a212cD1F62b2a3EE49D20c444,0100000000000000000000000e5dda855eb1de2a212cd1f62b2a3ee49d20c444,32000000000000000000,32002526462000000000,397333551000000000,5111122248412180,402444673248412180,,,1.5669994,False,2024-07-17T10:13:28Z,,2019157.0,2024-07-04T22:31:24Z,,
0x80015132ccd757507584c31a22772d7493cb24b8528cd2c48efac75cc1ba289d04f8898eec98f4de86c115b1d474d932,268615,withdrawal_done,2023-09-28T12:00:00Z,,,,2024-02-08T06:14:24Z,29871.0,,0xf97e180c050e5Ab072211Ad2C213Eb5AEE4DF134,010000000000000000000000f97e180c050e5ab072211ad2c213eb5aee4df134,0,0,216947742000000000,5537603525422818,222485345525422818,,,0.8662915,False,2024-07-17T10:13:28Z,,,,,
0x80015ba84d154839a8d49241b0acd20d94c5b9d35068ae6ec31535c748dc2673cfe9c15a50bf0b94437158a08e4d0bea,1509589,withdrawal_done,2023-11-16T01:07:12Z,10923.0,2023-11-15T09:23:36Z,321819.0,2024-02-16T01:32:48Z,31627.0,0xAFE94f442aEA96A9F5fd2feD79B01eC99182a319,,01000000000000000000000055fbd2d6643de2e436409b193812bd1ed1c70765,0,0,117192193000000000,0,117192193000000000,,,0.54695344,False,2024-07-17T10:13:27Z,,,,10914.0,2023-11-16T00:09:36Z
0x80015c8b10430aeaa542fb878f55f2a7d0e4886b8b3f34734dd9b2f96b214903d32a90aa4edf9568227e86c7542c7511,786568,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x65Fdc9a172746d54a5B05e6Ac5130b991abAF079,000bd62d99d88be8dde822dcfcc90e1b6953ea3d224ba016de4e71ba693f01f1,32000000000000000000,32488032184000000000,488032184000000000,8427922774330594,496460106774330594,,,1.9330676,False,2024-07-17T10:13:28Z,,,,,
0x8001604f1e6c2c38d84381af8fbc8a0efd4e6dc60a7f76ced065f8ec1a266bcf37c0b3d4fdb1ddd7bb169955d4691293,816126,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x670B24610DF99b1685aEAC0dfD5307B92e0cF4d7,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32006269032000000000,519458765000000000,53256387587268502,572715152587268502,,,2.229982,False,2024-07-17T10:13:28Z,,2036088.0,2024-07-07T06:57:36Z,,
0x800160a375090e2359ed64f84cb04dff2d4123d49c7b595d60b467e01cfa3bfe9d8d9086794aa2c4a2dc7398e6f4e1ab,1677721,active_ongoing,2024-04-23T21:10:24Z,46886.0,2024-04-08T05:45:48Z,1304211.0,,,0x929C3Ed3D1788C4862E6b865E0E02500DB8Fd760,,00e893fd1fc055164ee954124d7af67036e9f8cef2883c082ae6a05c214ca91a,32000000000000000000,32026778710000000000,26778710000000000,0,26778710000000000,,,0.36122155,False,2024-07-17T10:13:26Z,,,,43513.0,2024-04-08T21:23:12Z
0x8001616804cb339e4546b350cde2f4e8d6aa8f8f7333d491e7096d3f6d4066bb1ffac901b6f03bbe8067ff2817290a09,1679445,active_ongoing,2024-04-24T20:06:24Z,47101.0,2024-04-08T06:15:00Z,1304324.0,,,0x929C3Ed3D1788C4862E6b865E0E02500DB8Fd760,,0019dbb4cdee6e9f7b8d027a5d487f061b84addb74c92c79a389862d56a528a1,32000000000000000000,32007124877000000000,7124877000000000,0,7124877000000000,,,0.09720658,False,2024-07-17T10:13:26Z,,,,43517.0,2024-04-08T21:48:48Z
0x800161a6d592adc049845b553de54d23239f605d051faf6573348020e4e90acdb21500aeca13b63508b1c406755bd45c,1629407,active_ongoing,2024-03-28T01:00:48Z,40847.0,2024-03-27T04:39:36Z,1224531.0,,,0x42a53EB005A09131c0E54125B0d8Ee0DF77c694E,0x0232783d2A3a4De902a4fC0425cB4140a27C8d48,0100000000000000000000000232783d2a3a4de902a4fc0425cb4140a27c8d48,32000000000000000000,32003587143000000000,209401329000000000,3999681083039666,213401010083039666,,,2.1850317,False,2024-07-17T10:13:27Z,,2048926.0,2024-07-09T01:45:12Z,40804.0,2024-03-27T20:25:36Z
0x800164c57377b9cf79a80c01d4087b0430ddf903a0d4fbcb2e47d05a8607a4328b3a25663c26a08f158ce386831bf7af,925061,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x455E5AA18469bC6ccEF49594645666C587A3a71B,004946bc51bc03bcf7ef258c1476b8177d8273eac02a2a75d7ffbadb4d657c0f,32000000000000000000,32527025041000000000,527025041000000000,105000226131044,527130041226131044,,,2.0524852,False,2024-07-17T10:13:29Z,,,,,
0x800165d54757a716a8f9f582c461594a62549a46b921655cf1aa142da85fcc563ad15331d3ea76348841aac3e20094f5,497247,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x1268AD189526AC0b386faF06eFfC46779c340eE6,00db24487e73c6fd74f70a87e10732e4006bc264462b6085782983cbf5c97490,32000000000000000000,32342729038000000000,342729038000000000,0,342729038000000000,,,1.3344834,False,2024-07-17T10:13:28Z,,,,,
0x800169e9e552cb4a473bbce37bb16f71f19de495ec5cc57d8c97207d701cf431a17f4124d67a88dc38de79438fa3e3ba,509209,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00cceedbca78334849aeaa4f99daf89b094f3c823a783ee80999c629abfbe4d3,32000000000000000000,32289220880000000000,289220880000000000,0,289220880000000000,,,1.1261388,False,2024-07-17T10:13:29Z,,,,,
0x80016d2d678c077a2eac5bf2e6e59cda2721c8e507f6c72126de1d2a3a2f9b35107ed3cfff2bd32ece4c638589ae2e24,1024413,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xc473D412dc52E349862209924c8981b2EE420768,0051885173e87b0ee178ed85aaed748650111294074d454baaf6cafea585df72,32000000000000000000,32345343539000000000,345343539000000000,14433603560919363,359777142560919363,,,1.4008635,False,2024-07-17T10:13:28Z,,,,,
0x80016d6edb5d207689e6e3b77d12fce97518a6e4c434ea90ad9f26ca54cecacd0ee67b82452f714319026a9d223084d7,853157,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x670B24610DF99b1685aEAC0dfD5307B92e0cF4d7,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32005741786000000000,498937331000000000,5436520510719462,504373851510719462,,,1.9638795,False,2024-07-17T10:13:27Z,,2038402.0,2024-07-07T14:40:24Z,,
0x8001734aa980fba4c205bae156af4d67dcb6608d1403b37719e5b1119bfe4aa982a333ede5b9f77566ffae03bddbf1da,1310321,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xb04aeF2a3d2D86B01006cCD4339A2e943d9c6480,0050ad52ef5762585fc970f3a3c7ad46a7153748f2befebeb6e9f6362c395c49,32000000000000000000,32488945826000000000,488945826000000000,268004000000000,489213830000000000,,,1.904851,False,2024-07-17T10:13:26Z,,,,,
0x800175b9090b2014055463f747d11deb82128539466206239ac19b2d2b5643848d144c7abb5362247e5f463791399efe,1549210,withdrawal_done,2023-12-29T21:16:48Z,20787.0,2023-12-29T07:47:12Z,625895.0,2024-06-08T15:24:48Z,57182.0,0xff9E47B2EBc22eFA1c680dcd2935872467E5625E,0xE73a3602b99f1f913e72F8bdcBC235e206794Ac8,010000000000000000000000f0179dec45a37423ead4fad5fcb136197872ead9,0,0,287391068000000000,941466705610155,288332534705610155,,,1.6398488,False,2024-07-17T10:13:28Z,,,,20770.0,2023-12-29T19:28:00Z
0x80017aeb3d0f64809d026804297af7b80f11eb4f916f3e119fe88c7276d5b9f6b1f11a5e9ed73cb176935a3c5a344ef4,1565569,withdrawal_done,2024-01-27T17:20:00Z,27275.0,2024-01-26T18:50:00Z,816457.0,2024-02-14T01:39:12Z,31178.0,0x17c436C2C090B9e3e9cFE78165C85bA9584210ed,,0100000000000000000000006f78a434feeb532d51a374929685801b7e6eabff,0,0,26702829000000000,0,26702829000000000,,,0.17737058,False,2024-07-17T10:13:28Z,,,,27240.0,2024-01-27T13:36:00Z
0x80017bc82e16fe499d78377c9e257c8a24c0e15cca9d31c000a64ca37b8c9aa3aa4ca1e311cf642de66c1cdae3b0d0a8,1103236,withdrawal_done,2023-09-28T12:00:00Z,,,,2023-11-05T01:13:36Z,8449.0,,,01000000000000000000000012e2ecf82e8017ee88abc3e3af85e71e21197a57,0,0,-1080008000000000,0,-1080008000000000,,,-0.004205225,False,2024-07-17T10:13:28Z,,,,,
0x80017cc37bf33397618224ec39facf3b91bea06d302e4a0349e5827d7b9784fc37b5e3fc6ad2a47daefae3ed467026fd,860607,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x0D738Dda53ce44105d1660329dD208aEB0580b2f,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32005579262000000000,462566386000000000,13994206772005347,476560592772005347,,,1.8555831,False,2024-07-17T10:13:27Z,,2038868.0,2024-07-07T16:13:36Z,,
0x80017d3e957bffce328f3e27959fcc562f47e69a920cb54f81b2c72b118c9af613292d2417039933e22802937c47559e,1499537,active_ongoing,2023-11-04T05:36:00Z,8265.0,2023-11-02T14:50:48Z,235426.0,,,0x428614Fb30e3007e5d628D09e8BDB0CE9720FAdB,0x428614Fb30e3007e5d628D09e8BDB0CE9720FAdB,010000000000000000000000428614fb30e3007e5d628d09e8bdb0ce9720fadb,32000000000000000000,32004387216000000000,430922714000000000,1054342600000000,431977056600000000,,,1.9231402,False,2024-07-17T10:13:29Z,,2044778.0,2024-07-08T11:55:36Z,8046.0,2023-11-03T06:14:24Z
0x80017d74911273f0ddc1f377ae337aad7b8127933e1be0218f1f98772da32493b4999cc00e8c8df29e68ab845093fb59,641973,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xc6e2459991BfE27cca6d86722F35da23A1E4Cb97,010000000000000000000000ae6e23880345eb52aa887bc625cf358f244a3fc4,32000000000000000000,32006139868000000000,513375767000000000,6657391485503832,520033158485503832,,,2.024852,False,2024-07-17T10:13:28Z,,2034579.0,2024-07-07T01:55:48Z,,
0x80017f487a7fd6fcf7b4c384d28a1f887cd36d1f21047b63fb2c7b43652d1ad433bea851e7406f5642176913e2821c12,202519,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00fba6198bae017abd66a32422819d3fbe10cfa24f30d950e0da8e2868628e46,32000000000000000000,32298708671000000000,298708671000000000,0,298708671000000000,,,1.1630814,False,2024-07-17T10:13:27Z,,,,,
0x800181a99c912bfc3ddd6b91877e39f0d25b69e24353876fdd7b2e873fceb7357e0f9d34985dd9c1b7e784cb16e78a6f,644432,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xc6e2459991BfE27cca6d86722F35da23A1E4Cb97,010000000000000000000000ae6e23880345eb52aa887bc625cf358f244a3fc4,32000000000000000000,32006086235000000000,459977515000000000,176240000000000,460153755000000000,,,1.7916998,False,2024-07-17T10:13:26Z,,2034733.0,2024-07-07T02:26:36Z,,
0x800182bd76485c270658d1f18c9c1f58d2c9cefea4c66d9b58101d9d8e6d18111448682917534986d9bf5c7f2dbd657f,1220694,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x32FdfD2eA08d916B8f4e73d057E99bc3358b2F4D,00000000000000000000000052730f347def6ba09adff62eac60d5fee8205bc4,32000000000000000000,32483490227000000000,483490227000000000,30296430581683000,513786657581683000,,,2.00053,False,2024-07-17T10:13:29Z,,,,,
0x80018365464e15794e75b1e60166704b5dc84a342bb752bc604e4c9c6ff0cbc42c5b91b55fad8951d4c6158fd3674018,1211116,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00000000000000000000000052730f347def6ba09adff62eac60d5fee8205bc4,32000000000000000000,32429936152000000000,429936152000000000,0,429936152000000000,,,1.6740416,False,2024-07-17T10:13:28Z,,,,,
0x80018663e8cb303c70ed01529c218a127b55a002d370ef030ed04f8899eb2efdd22c3cf3eb0b9d8405ebcabdf1934f2a,1432995,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x2B1D879B5e102e60166202de79537B48E2F18a42,0100000000000000000000002b1d879b5e102e60166202de79537b48e2f18a42,32000000000000000000,32004938670000000000,507013002000000000,2845886499853000,509858888499853000,,,1.9852365,False,2024-07-17T10:13:26Z,,2042252.0,2024-07-08T03:30:24Z,,
0x800187def90617b2104090f3b3f72258293062b771bc02bebc6e6c99f07af6b3be0b29cd93843839715fc90082715172,439535,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x9baA3244565d51D9C7897c0EB6679eD4890e536E,00d4342b34a759c7cd17aabbf08f3457c9a3c2902956f510a0ed3851648d393f,32000000000000000000,32410790899000000000,410790899000000000,930864012041692,411721763012041692,,,1.6031202,False,2024-07-17T10:13:28Z,,,,,
0x8001889723e1f9aed479da9b3671ae026a11a39651d5cac82386829534dbbe5b5ddbb4be02811ec92bbd290184a57ff8,77781,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0xBCfF060F601684a0DbF5B0ea48D8DCC112f4fF2f,003fc52dffef652ee74c68cb8f36bfbc4f97b688c6ba10399e9b8ca495ed7260,32000000000000000000,32554335133000000000,554335133000000000,0,554335133000000000,,,2.1584136,False,2024-07-17T10:13:27Z,,,,,
0x8001892a8b7e8afdd076dbab12485a49ecdaa511d62fca9dadbe9b136e8ece19d5dd1a0bf8e2e5ac091aad75f0143747,1260493,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x32FdfD2eA08d916B8f4e73d057E99bc3358b2F4D,00000000000000000000000052730f347def6ba09adff62eac60d5fee8205bc4,32000000000000000000,32481549440000000000,481549440000000000,669222001323000,482218662001323000,,,1.8776139,False,2024-07-17T10:13:26Z,,,,,
0x80018a06888a677ba4f96eba4a5653f285de30a9356f4a82a4fa083ba892343e5b98cfd5907061ba8b81f4b371ef599b,395961,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,009254203e3017ae9a73b6dd0efe5738b3da1fc4244728c204fc5dd57a11cdee,32000000000000000000,32409925810000000000,409925810000000000,0,409925810000000000,,,1.5961274,False,2024-07-17T10:13:26Z,,,,,
0x80018a11daf1da61465797eb66bf89fc66e3068ef06c35efd40f4264d4bb5bd159a9210b12456fdf4522a1a19de28ecd,770363,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x65Fdc9a172746d54a5B05e6Ac5130b991abAF079,00a74ba7d2c166830a71f109e4662802199e7e66f2303b07548a4de59325c26f,32000000000000000000,32479487637000000000,479487637000000000,17911943999642100,497399580999642100,,,1.9367238,False,2024-07-17T10:13:26Z,,,,,
0x80018a35be51c79eee40bee85fd4d73d34efafdf81ab7fef07ae36818418585bca24ec83cc5bdd56938e2346f04cb47d,1127203,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x0c10000000756BD1D14F9C837F022929A97bdA45,0072d79a0f554114e1aa8f13927cb1bbf5b870d22a3276f7e6763f3705c03147,32000000000000000000,32502127304000000000,502127304000000000,183491999450556,502310795999450556,,,1.9558465,False,2024-07-17T10:13:26Z,,,,,
0x80018ab1ab241ba24bda9118ad24ec4121fe133d67d6e7a2864500abe30c3b6c1abb2046c3b159de0d21feb498db4f19,558937,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x1268AD189526AC0b386faF06eFfC46779c340eE6,00c29bbbc4f849c4707c6d778be2827c484292f3e00d13501a2627f5eff82bcf,32000000000000000000,32598306401000000000,598306401000000000,13547666360877259,611854067360877259,,,2.382375,False,2024-07-17T10:13:28Z,,,,,
0x80018bfe49b4c14c52f257eb6b442a34fc34591367376058cd66aa1eecd941e7e471ca3ab4f4c9ebd157f81c0ef6758a,752475,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,00fe0508e801e5adec64e642350171eb02937159a87f46dcb002f8a266f05da9,32000000000000000000,32427976360000000000,427976360000000000,0,427976360000000000,,,1.6664107,False,2024-07-17T10:13:27Z,,,,,
0x80019a310f9eb9af9de5c09f21d56cbc2a5ed28639dab7b8b45ecc33a9753ce3cd0849928a5975fde735a38d06268557,20520,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x8FC558a2b0352f9E03488986679374C961A599BB,0053a74b6e297a935e477e6ed613ddff5c239e143ae5051e8ecc2638bda26c57,32000000000000000000,32538271685000000000,538271685000000000,12629958173836167,550901643173836167,,,2.1450446,False,2024-07-17T10:13:27Z,,,,,
0x80019ad8f05a531ec973e4e896046aef0579ad7591b6bf49662d245521f690de42d64803a41485fe905e839c12871a26,800861,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x670B24610DF99b1685aEAC0dfD5307B92e0cF4d7,010000000000000000000000778f5f13c4be78a3a4d7141bcb26999702f407cf,32000000000000000000,32006453752000000000,406685010000000000,367483683000000,407052493683000000,,,1.5849395,False,2024-07-17T10:13:28Z,,2035134.0,2024-07-07T03:46:48Z,,
0x80019b92162ec8a51e94503e0dba4ebf2751e3845362fdeec6834f5217a0883ca26984d0784bd35e3f9337b85f70e759,563572,active_ongoing,2023-09-28T12:00:00Z,,,,,,,0x1268AD189526AC0b386faF06eFfC46779c340eE6,004c8e9fe25eb22620b47275f6c02c7c8118d2256ab6dbd69c1cd5bc279bffe9,32000000000000000000,32395229278000000000,395229278000000000,7366493617826704,402595771617826704,,,1.5675864,False,2024-07-17T10:13:29Z,,,,,
0x8001a0fd719b197a850179b00851c94bca80d86811ea6dfa3935d054c96047b44399a2ecf0cca5b05cb3841f764b3cdc,770082,active_ongoing,2023-09-28T12:00:00Z,,,,,,,,0009f2b97ee9509cec7b1cc88a3e5dca9d55c9e230059ed38a86ca97645593e5,32000000000000000000,32561147853000000000,561147853000000000,0,561147853000000000,,,2.1849403,False,2024-07-17T10:13:26Z,,,,,
